dataset_id	control_type	control_id	iteration	null_statistic	seed
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	627	0.0014011155109895765	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	628	-0.0032913905769793275	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	629	-0.005229106236335209	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	630	-0.0057477656317975	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	631	-0.00951163377014297	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	632	0.013368278284389084	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	633	0.004379790341003191	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	634	0.0025026790834643264	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	635	-0.0030372093007426234	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	636	-0.00152396398327461	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	637	-0.0035028133344270434	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	638	-0.005652061633553395	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	639	-0.007507294004188616	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	640	-0.004767445206950492	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	641	-0.00523642992435825	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	642	-0.0005937293154274587	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	643	-0.0034599819248090874	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	644	-0.0028300351639997286	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	645	-0.007912823624205404	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	646	0.003426477272109795	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	647	0.00675672341081483	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	648	-0.00419460124163178	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	649	-0.006396370448449901	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	650	0.0015632324139000303	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	651	-0.0006116383906806198	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	652	0.00797560305794258	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	653	0.007284504988826743	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	654	0.012134750033971058	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	655	-0.00597685497637852	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	656	-0.002604904503150641	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	657	0.006909710650717629	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	658	-0.0009944683176345338	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	659	0.003169056601191478	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	660	-0.007521178873751268	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	661	-0.007139661689790899	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	662	0.004186938076602917	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	663	-0.011105546759047003	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	664	0.00020265153891983165	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	665	-0.0017468592752397224	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	666	-0.006748399637449807	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	667	-0.0027038894239616008	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	668	0.0037754345179114696	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	669	-0.004078118357299746	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	670	0.0138044340811426	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	671	0.0005618223848523888	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	672	0.0011469473316312153	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	673	0.007052043837558794	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	674	-0.0053392462495807005	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	675	0.0011461647011075488	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	676	0.0016004840540809915	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	677	0.002924706554209917	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	678	-0.0022887110584945483	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	679	0.004150531516411158	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	680	-0.0013585176782431078	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	681	-0.009614589969576382	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	682	0.001847597431374736	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	683	-0.006015675013855677	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	684	0.007508323183612248	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	685	0.004162547883232742	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	686	-0.0011298649031165947	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	687	-0.003065591268977797	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	688	-0.011841806301825183	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	689	-0.0074090669957579715	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	690	0.0010361916409359184	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	691	-0.002815220730851583	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	692	0.008133611536414863	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	693	0.0035340091492259513	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	694	-0.0005381812348071437	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	695	-0.00429413973381696	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	696	-0.005897047378531358	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	697	0.010578513501871752	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	698	-0.005477352797390336	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	699	0.0030218867235368278	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	700	-0.007514682576235993	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	701	0.004747148745591561	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	702	0.008435205876342444	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	703	0.003617392475175304	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	704	-0.005063246024325023	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	705	0.0002564043107125977	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	706	-0.005604778377468115	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	707	-0.005367756367242136	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	708	0.0031595407318327938	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	709	-0.00038527745467449044	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	710	-0.005960998787725143	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	711	-0.01214941290068176	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	712	-0.002712364138754812	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	713	0.007003904898924023	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	714	-0.0038070982899675817	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	715	0.011331286231476907	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	716	-0.005334026441478841	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	717	-0.002783934922662294	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	718	0.002054946135656341	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	719	-0.0033777077941211453	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	720	-0.005119117828393611	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	721	-0.010902560652447385	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	722	-0.004301835286185043	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	723	-0.0013193817287820823	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	724	-0.0006349430176964975	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	725	0.0024734846820442104	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	726	-0.008477904106061689	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	727	-0.011458028931695743	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	728	-0.00042574746746387797	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	729	-0.008488781341111369	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	730	0.005594121286223432	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	731	0.00348959452760404	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	732	0.0021538553105148873	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	733	0.0010325343586146157	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	734	0.0028405779508153253	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	735	0.013023564117665658	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	736	-0.004833055242794188	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	737	0.00014524584614619733	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	738	0.008139414044791854	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	739	0.00494525757517038	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	740	0.0009200718532881607	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	741	0.004593292618898313	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	742	0.0010592181812298814	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	743	0.006182502266422898	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	744	-0.001323422405447472	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	745	0.009602555395270272	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	746	-0.011566547701614735	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	747	-0.003400755791896887	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	748	-0.0020861697457285134	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	749	0.009435065793704095	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	750	0.003479436428617973	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	751	0.0028338577493690707	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	752	-0.0001783629311844238	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	753	-0.0050376281366502455	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	754	-0.0008906462727316102	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	755	0.0017738444090265955	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	756	0.005761278204236607	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	757	-0.0017417925590623006	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	758	0.004731137188799284	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	759	-0.0022240050633581766	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	760	0.006885530790685457	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	761	0.0017973577504277114	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	762	-0.0030953890183187623	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	763	-0.005901346151230738	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	764	0.0023955644947227317	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	765	-0.0033400296349714127	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	766	-0.004141325779379739	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	767	0.00311068391047408	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	768	0.0007224870331826149	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	769	-0.0031375535021676104	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	770	-0.001291326409399007	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	771	0.0012610624976869202	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	772	0.006414087018971599	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	773	-0.003460275239673158	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	774	-0.00037624628777801263	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	775	0.0018455675651862188	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	776	0.0007060967206918889	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	777	0.007450297446151386	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	778	0.006784508218140243	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	779	-0.006901965207114909	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	780	0.005381824684238862	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	781	0.0042162326840846625	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	782	0.009274440326464822	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	783	0.0007632260913510107	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	784	-0.003716857082968554	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	785	0.0025291272202045386	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	786	0.007894350018813705	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	787	0.00825797968167557	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	788	-0.004919426792950546	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	789	0.003221115082663443	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	790	-0.0018893880470627958	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	791	-0.00021835566945984926	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	792	0.00012595707017017417	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	793	0.0057024521514139415	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	794	0.001855041027228436	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	795	-0.00043743618505357666	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	796	0.0021049638151341295	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	797	-0.0006136454407489918	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	798	-0.0021112875663480096	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	799	-0.0034221493943266557	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	800	-0.012268782121415646	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	801	0.004291325450670445	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	802	0.002298684886937865	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	803	0.0016359065510557222	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	804	-0.0002279445377075293	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	805	-0.004070855239974764	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	806	-0.00449808442380333	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	807	-0.001169175275626793	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	808	-0.005867280699744533	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	809	-0.009481364850213093	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	810	-0.008656920082904808	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	811	-0.0033173925820635234	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	812	0.007201737918834805	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	813	-0.004725129355776019	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	814	-0.0007831615033388755	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	815	-0.00834717954644419	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	816	0.006852954555260645	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	817	0.005533250656202025	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	818	0.0060747090015654545	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	819	0.005792604252373277	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	820	0.0028894366846103623	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	821	-0.002676480109667187	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	822	0.0023479590682736924	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	823	-0.001261690664872348	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	824	-0.006674525678077164	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	825	2.121943820920345e-05	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	826	-0.0013338604409918974	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	827	-0.0017027142848561726	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	828	-0.003891805287749659	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	829	0.002614832947192991	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	830	0.000681080134743857	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	831	-0.0002460340995129276	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	832	-0.008882979864167915	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	833	-0.0026932822451885105	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	834	-7.187065115092257e-05	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	835	0.003954541162767828	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	836	0.006133392615802497	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	837	0.0044154818547238175	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	838	0.006325689879954697	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	839	-0.005391733378028082	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	840	-0.0019673734128531186	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	841	-0.007975863521697785	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	842	-0.0033467179449791274	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	843	-0.008980148414117536	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	844	0.0020156688900960324	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	845	0.0003964656663277232	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	846	-0.00013682796379402976	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	847	0.009674402676904392	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	848	0.003038038479478923	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	849	-0.006374812907808092	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	850	-0.0027067218087697144	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	851	0.004001577273509476	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	852	-0.00786950298032542	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	853	-0.003966540543225881	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	854	-0.0005115259057872331	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	855	-0.004285471582394947	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	856	-0.0008466924837301872	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	857	0.008113698045918242	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	858	-0.004574880269039388	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	859	0.00048732932507422806	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	860	0.002960115452216997	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	861	-0.008464316582270443	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	862	-0.005952102960550084	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	863	-0.0072808809909551304	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	864	0.009682345632155875	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	865	-0.004873401266589655	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	866	0.004158755646007742	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	867	-0.011507311547631727	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	868	0.002214638004760146	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	869	0.007726526531335949	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	870	-0.009892816407527523	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	871	-0.004670566572676929	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	872	0.0027385180088200247	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	873	-0.008955013843018585	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	874	0.0016282493249377438	2026
HWANG_GSE202051_TREATED	label permutation	HALLMARK_PROTEIN_SECRETION	875	0.005223081030897556	2026
